2019 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-07-01T15:26:36 Cycle:137da0a3-a392-4005-ac62-0e82b00a6d5e Created:2019-07-01T15:24:49 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8774,Hughes (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,927,3.39
ACT,101,Canberra,8774,Hughes (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,540,-3.39
ACT,101,Canberra,8823,Kaleen,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1115,-0.61
ACT,101,Canberra,8823,Kaleen,32881,ZAKI,Mina,4,N,N,LP,Liberal,651,0.61
ACT,101,Canberra,8824,Kaleen South,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,954,3.12
ACT,101,Canberra,8824,Kaleen South,32881,ZAKI,Mina,4,N,N,LP,Liberal,464,-3.12
ACT,101,Canberra,8826,Lyneham,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1850,4.66
ACT,101,Canberra,8826,Lyneham,32881,ZAKI,Mina,4,N,N,LP,Liberal,476,-4.66
ACT,101,Canberra,83856,Lyneham East,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,619,3.27
ACT,101,Canberra,83856,Lyneham East,32881,ZAKI,Mina,4,N,N,LP,Liberal,175,-3.27
ACT,101,Canberra,8779,Lyons (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,574,5.53
ACT,101,Canberra,8779,Lyons (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,259,-5.53
ACT,101,Canberra,8828,Macquarie (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,943,3.15
ACT,101,Canberra,8828,Macquarie (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,342,-3.15
ACT,101,Canberra,8782,Narrabundah,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,946,3.33
ACT,101,Canberra,8782,Narrabundah,32881,ZAKI,Mina,4,N,N,LP,Liberal,444,-3.33
ACT,101,Canberra,8783,Oaks Estate,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,101,6.99
ACT,101,Canberra,8783,Oaks Estate,32881,ZAKI,Mina,4,N,N,LP,Liberal,53,-6.99
ACT,101,Canberra,93976,Page (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,277,-5.4
ACT,101,Canberra,93976,Page (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,174,5.4
ACT,101,Canberra,65741,Parkes (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1910,11.06
ACT,101,Canberra,65741,Parkes (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,528,-11.06
ACT,101,Canberra,65742,Parkes CANBERRA PPVC,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1791,3.08
ACT,101,Canberra,65742,Parkes CANBERRA PPVC,32881,ZAKI,Mina,4,N,N,LP,Liberal,1087,-3.08
ACT,101,Canberra,8785,Red Hill,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1372,6.95
ACT,101,Canberra,8785,Red Hill,32881,ZAKI,Mina,4,N,N,LP,Liberal,871,-6.95
ACT,101,Canberra,32712,Special Hospital Team 1,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,39,-14.79
ACT,101,Canberra,32712,Special Hospital Team 1,32881,ZAKI,Mina,4,N,N,LP,Liberal,58,14.79
ACT,101,Canberra,58810,Special Hospital Team 2,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,72,-6.86
ACT,101,Canberra,58810,Special Hospital Team 2,32881,ZAKI,Mina,4,N,N,LP,Liberal,75,6.86
ACT,101,Canberra,58811,Special Hospital Team 3,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,55,2.29
ACT,101,Canberra,58811,Special Hospital Team 3,32881,ZAKI,Mina,4,N,N,LP,Liberal,41,-2.29
ACT,101,Canberra,66154,Special Hospital Team 4,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,76,3.27
ACT,101,Canberra,66154,Special Hospital Team 4,32881,ZAKI,Mina,4,N,N,LP,Liberal,53,-3.27
ACT,101,Canberra,93983,Special Hospital Team 5,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,7,-16.32
ACT,101,Canberra,93983,Special Hospital Team 5,32881,ZAKI,Mina,4,N,N,LP,Liberal,11,16.32
ACT,101,Canberra,93984,Special Hospital Team 6,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,28,14.44
ACT,101,Canberra,93984,Special Hospital Team 6,32881,ZAKI,Mina,4,N,N,LP,Liberal,12,-14.44
ACT,101,Canberra,93998,Special Hospital Team 7,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,18,-5.9
ACT,101,Canberra,93998,Special Hospital Team 7,32881,ZAKI,Mina,4,N,N,LP,Liberal,19,5.9
ACT,101,Canberra,97477,Special Hospital Team 8,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,36,24.68
ACT,101,Canberra,97477,Special Hospital Team 8,32881,ZAKI,Mina,4,N,N,LP,Liberal,9,-24.68
ACT,101,Canberra,93960,Tuggeranong CANBERRA PPVC,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,345,1.65
ACT,101,Canberra,93960,Tuggeranong CANBERRA PPVC,32881,ZAKI,Mina,4,N,N,LP,Liberal,239,-1.65
ACT,101,Canberra,8836,Turner,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1635,4.78
ACT,101,Canberra,8836,Turner,32881,ZAKI,Mina,4,N,N,LP,Liberal,400,-4.78
ACT,101,Canberra,8837,Watson,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1845,4.62
ACT,101,Canberra,8837,Watson,32881,ZAKI,Mina,4,N,N,LP,Liberal,510,-4.62
ACT,101,Canberra,8838,Weetangera (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1095,1.66
ACT,101,Canberra,8838,Weetangera (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,589,-1.66
ACT,101,Canberra,93961,Woden CANBERRA PPVC,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,2985,-1.04
ACT,101,Canberra,93961,Woden CANBERRA PPVC,32881,ZAKI,Mina,4,N,N,LP,Liberal,2497,1.04
ACT,101,Canberra,8840,Yarralumla,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,771,4.84
ACT,101,Canberra,8840,Yarralumla,32881,ZAKI,Mina,4,N,N,LP,Liberal,619,-4.84
